"remark","date","time","h2o","co2","ch4","datetime"
NA,"2023-10-10","10:05:50",14297.445,282.26141,2.1880879,2023-10-10 10:05:50
NA,"2023-10-10","10:05:51",14289.47,280.84549,2.1860415,2023-10-10 10:05:51
NA,"2023-10-10","10:05:52",14261.228,280.32736,2.183624,2023-10-10 10:05:52
NA,"2023-10-10","10:05:53",14221.767,280.60623,2.1811946,2023-10-10 10:05:53
NA,"2023-10-10","10:05:54",14205.871,280.03635,2.1791096,2023-10-10 10:05:54
NA,"2023-10-10","10:05:55",14189.935,280.19604,2.1766794,2023-10-10 10:05:55
NA,"2023-10-10","10:05:56",14180.713,279.62045,2.176593,2023-10-10 10:05:56
NA,"2023-10-10","10:05:57",14183.611,276.78375,2.1787246,2023-10-10 10:05:57
NA,"2023-10-10","10:05:58",14179.493,275.6076,2.1809565,2023-10-10 10:05:58
NA,"2023-10-10","10:05:59",14158.459,273.83997,2.1828264,2023-10-10 10:05:59
NA,"2023-10-10","10:06:00",14128.386,272.40695,2.1845693,2023-10-10 10:06:00
NA,"2023-10-10","10:06:01",14099.07,270.55386,2.1865662,2023-10-10 10:06:01
NA,"2023-10-10","10:06:02",14091.582,269.61346,2.1882852,2023-10-10 10:06:02
NA,"2023-10-10","10:06:03",14091.742,267.59827,2.1902173,2023-10-10 10:06:03
NA,"2023-10-10","10:06:04",14096.669,266.31073,2.1919141,2023-10-10 10:06:04
NA,"2023-10-10","10:06:05",14109.681,264.44016,2.1937373,2023-10-10 10:06:05
NA,"2023-10-10","10:06:06",14127.473,263.03149,2.1955166,2023-10-10 10:06:06
NA,"2023-10-10","10:06:07",14148.377,261.444,2.1971885,2023-10-10 10:06:07
NA,"2023-10-10","10:06:08",14169.037,260.62698,2.1989397,2023-10-10 10:06:08
NA,"2023-10-10","10:06:09",14197.498,259.24371,2.200437,2023-10-10 10:06:09
NA,"2023-10-10","10:06:10",14216.23,257.99069,2.2019961,2023-10-10 10:06:10
NA,"2023-10-10","10:06:11",14240.08,256.51825,2.2034895,2023-10-10 10:06:11
NA,"2023-10-10","10:06:12",14275.523,255.08504,2.2050874,2023-10-10 10:06:12
NA,"2023-10-10","10:06:13",14313.838,253.4454,2.2065811,2023-10-10 10:06:13
NA,"2023-10-10","10:06:14",14340.45,252.82668,2.2078611,2023-10-10 10:06:14
NA,"2023-10-10","10:06:15",14331.782,252.57408,2.2092795,2023-10-10 10:06:15
NA,"2023-10-10","10:06:16",14315.305,252.1736,2.2106304,2023-10-10 10:06:16
NA,"2023-10-10","10:06:17",14307.09,251.29594,2.2118301,2023-10-10 10:06:17
NA,"2023-10-10","10:06:18",14310.842,250.87206,2.2132744,2023-10-10 10:06:18
NA,"2023-10-10","10:06:19",14321.057,249.49365,2.2146218,2023-10-10 10:06:19
NA,"2023-10-10","10:06:20",14331.937,249.27158,2.215666,2023-10-10 10:06:20
NA,"2023-10-10","10:06:21",14339.006,248.49315,2.2167175,2023-10-10 10:06:21
NA,"2023-10-10","10:06:22",14328.677,248.63196,2.2174807,2023-10-10 10:06:22
NA,"2023-10-10","10:06:23",14318.198,248.24342,2.218668,2023-10-10 10:06:23
NA,"2023-10-10","10:06:24",14310.302,248.03529,2.219822,2023-10-10 10:06:24
NA,"2023-10-10","10:06:25",14310.723,247.82967,2.2207527,2023-10-10 10:06:25
NA,"2023-10-10","10:06:26",14312.201,247.19739,2.221783,2023-10-10 10:06:26
NA,"2023-10-10","10:06:27",14317.244,247.20818,2.2225945,2023-10-10 10:06:27
NA,"2023-10-10","10:06:28",14341.588,246.7551,2.2235413,2023-10-10 10:06:28
NA,"2023-10-10","10:06:29",14380.829,246.40289,2.2244705,2023-10-10 10:06:29
NA,"2023-10-10","10:06:30",14417.988,245.52827,2.2257207,2023-10-10 10:06:30
NA,"2023-10-10","10:06:31",14444.081,245.50739,2.2262793,2023-10-10 10:06:31
NA,"2023-10-10","10:06:32",14477.092,245.41354,2.2271687,2023-10-10 10:06:32
NA,"2023-10-10","10:06:33",14529.088,245.47972,2.2282817,2023-10-10 10:06:33
NA,"2023-10-10","10:06:34",14591.965,245.65942,2.2291589,2023-10-10 10:06:34
NA,"2023-10-10","10:06:35",14652.485,244.13422,2.2298706,2023-10-10 10:06:35
NA,"2023-10-10","10:06:36",14695.023,243.81703,2.2304253,2023-10-10 10:06:36
NA,"2023-10-10","10:06:37",14715.106,244.6954,2.230988,2023-10-10 10:06:37
NA,"2023-10-10","10:06:38",14730.845,252.78862,2.2318474,2023-10-10 10:06:38
NA,"2023-10-10","10:06:39",14750.282,259.89377,2.2325039,2023-10-10 10:06:39
NA,"2023-10-10","10:06:40",14806.019,261.29309,2.2334084,2023-10-10 10:06:40
NA,"2023-10-10","10:06:41",14892.537,257.43777,2.2342178,2023-10-10 10:06:41
NA,"2023-10-10","10:06:42",14946.801,259.5372,2.2350078,2023-10-10 10:06:42
NA,"2023-10-10","10:06:43",14959.978,255.3688,2.2353862,2023-10-10 10:06:43
NA,"2023-10-10","10:06:44",14927.441,253.1577,2.2358718,2023-10-10 10:06:44
NA,"2023-10-10","10:06:45",14908.074,253.76633,2.236052,2023-10-10 10:06:45
NA,"2023-10-10","10:06:46",14899.245,254.12564,2.2366602,2023-10-10 10:06:46
NA,"2023-10-10","10:06:47",14896.411,254.82455,2.2369641,2023-10-10 10:06:47
NA,"2023-10-10","10:06:48",14900.06,255.63422,2.2375684,2023-10-10 10:06:48
NA,"2023-10-10","10:06:49",14910.841,257.18051,2.2380759,2023-10-10 10:06:49
NA,"2023-10-10","10:06:50",14921.445,254.54683,2.2386675,2023-10-10 10:06:50
NA,"2023-10-10","10:06:51",14953.726,253.95821,2.2394565,2023-10-10 10:06:51
NA,"2023-10-10","10:06:52",14985.212,254.49924,2.2402026,2023-10-10 10:06:52
NA,"2023-10-10","10:06:53",15011.479,254.4967,2.2404341,2023-10-10 10:06:53
NA,"2023-10-10","10:06:54",15035.214,255.84865,2.240637,2023-10-10 10:06:54
NA,"2023-10-10","10:06:55",15049.846,255.69717,2.2407776,2023-10-10 10:06:55
NA,"2023-10-10","10:06:56",15056.456,256.72635,2.2408657,2023-10-10 10:06:56
NA,"2023-10-10","10:06:57",15063.921,257.29327,2.2411592,2023-10-10 10:06:57
NA,"2023-10-10","10:06:58",15071.316,258.40414,2.2413943,2023-10-10 10:06:58
NA,"2023-10-10","10:06:59",15074.661,258.08649,2.2415627,2023-10-10 10:06:59
NA,"2023-10-10","10:07:00",15086.424,259.1348,2.2417842,2023-10-10 10:07:00
NA,"2023-10-10","10:07:01",15098.978,259.3103,2.2418328,2023-10-10 10:07:01
NA,"2023-10-10","10:07:02",15109.984,259.96793,2.2421394,2023-10-10 10:07:02
NA,"2023-10-10","10:07:03",15121.594,260.0957,2.242281,2023-10-10 10:07:03
NA,"2023-10-10","10:07:04",15138.397,261.89362,2.2423579,2023-10-10 10:07:04
NA,"2023-10-10","10:07:05",15144.265,261.59549,2.2423464,2023-10-10 10:07:05
NA,"2023-10-10","10:07:06",15145.246,262.61035,2.242543,2023-10-10 10:07:06
NA,"2023-10-10","10:07:07",15170.832,262.67545,2.2436445,2023-10-10 10:07:07
NA,"2023-10-10","10:07:08",15209.767,262.54459,2.2441448,2023-10-10 10:07:08
NA,"2023-10-10","10:07:09",15227.565,262.11328,2.2435693,2023-10-10 10:07:09
NA,"2023-10-10","10:07:10",15238.75,263.16647,2.2434421,2023-10-10 10:07:10
NA,"2023-10-10","10:07:11",15251.086,269.68988,2.2432563,2023-10-10 10:07:11
NA,"2023-10-10","10:07:12",15261.42,276.12689,2.243157,2023-10-10 10:07:12
NA,"2023-10-10","10:07:13",15274.289,274.27557,2.2429395,2023-10-10 10:07:13
NA,"2023-10-10","10:07:14",15283.126,271.35968,2.2426709,2023-10-10 10:07:14
NA,"2023-10-10","10:07:15",15285.671,286.47269,2.2427263,2023-10-10 10:07:15
NA,"2023-10-10","10:07:16",15282.587,291.68988,2.2427185,2023-10-10 10:07:16
NA,"2023-10-10","10:07:17",15272.584,292.14056,2.2426252,2023-10-10 10:07:17
NA,"2023-10-10","10:07:18",15270.887,291.03998,2.2424255,2023-10-10 10:07:18
NA,"2023-10-10","10:07:19",15271.558,291.11023,2.2422578,2023-10-10 10:07:19
NA,"2023-10-10","10:07:20",15278.011,297.85132,2.2417053,2023-10-10 10:07:20
NA,"2023-10-10","10:07:21",15279.28,296.01312,2.2411909,2023-10-10 10:07:21
NA,"2023-10-10","10:07:22",15272.068,294.07498,2.2410725,2023-10-10 10:07:22
NA,"2023-10-10","10:07:23",15266.982,293.51385,2.2407495,2023-10-10 10:07:23
NA,"2023-10-10","10:07:24",15267.052,325.66833,2.2388567,2023-10-10 10:07:24
NA,"2023-10-10","10:07:25",15359.391,309.98969,2.2396687,2023-10-10 10:07:25
NA,"2023-10-10","10:07:26",15322.63,319.25281,2.2375779,2023-10-10 10:07:26
NA,"2023-10-10","10:07:27",15216.927,349.23599,2.2371863,2023-10-10 10:07:27
NA,"2023-10-10","10:07:28",15239.421,292.30469,2.2387354,2023-10-10 10:07:28
NA,"2023-10-10","10:07:29",15291.428,377.0127,2.2329702,2023-10-10 10:07:29
NA,"2023-10-10","10:07:30",15374.99,260.29446,2.2388132,2023-10-10 10:07:30
NA,"2023-10-10","10:07:31",15146.831,424.81894,2.2293572,2023-10-10 10:07:31
NA,"2023-10-10","10:07:32",15254.016,292.67941,2.2379546,2023-10-10 10:07:32
NA,"2023-10-10","10:07:33",15265.725,402.36578,2.2268303,2023-10-10 10:07:33
NA,"2023-10-10","10:07:34",15431.12,266.81406,2.2390178,2023-10-10 10:07:34
NA,"2023-10-10","10:07:35",15257.886,422.76581,2.2222148,2023-10-10 10:07:35
NA,"2023-10-10","10:07:36",15349.785,308.52612,2.2387993,2023-10-10 10:07:36
NA,"2023-10-10","10:07:37",15361.54,293.45746,2.2354338,2023-10-10 10:07:37
NA,"2023-10-10","10:07:38",15369.052,294.72617,2.2344854,2023-10-10 10:07:38
NA,"2023-10-10","10:07:39",15367.135,297.00238,2.2331074,2023-10-10 10:07:39
NA,"2023-10-10","10:07:40",15356.716,296.36646,2.2325354,2023-10-10 10:07:40
NA,"2023-10-10","10:07:41",15292.579,379.57874,2.2193713,2023-10-10 10:07:41
NA,"2023-10-10","10:07:42",15185.877,550.0351,2.1956548,2023-10-10 10:07:42
NA,"2023-10-10","10:07:43",15449.706,278.702,2.2320989,2023-10-10 10:07:43
NA,"2023-10-10","10:07:44",15447.851,266.07971,2.2289917,2023-10-10 10:07:44
NA,"2023-10-10","10:07:45",15450.724,271.28336,2.2283801,2023-10-10 10:07:45
NA,"2023-10-10","10:07:46",15453.921,274.32129,2.2276814,2023-10-10 10:07:46
NA,"2023-10-10","10:07:47",15465.909,283.76453,2.2267866,2023-10-10 10:07:47
NA,"2023-10-10","10:07:48",15472.271,290.24341,2.2252214,2023-10-10 10:07:48
NA,"2023-10-10","10:07:49",15460.358,287.31799,2.2230476,2023-10-10 10:07:49
NA,"2023-10-10","10:07:50",15431.884,284.72873,2.2214639,2023-10-10 10:07:50
NA,"2023-10-10","10:07:51",15405.571,281.57983,2.219946,2023-10-10 10:07:51
NA,"2023-10-10","10:07:52",15382.409,281.19165,2.2190999,2023-10-10 10:07:52
NA,"2023-10-10","10:07:53",15364.995,280.88943,2.2178042,2023-10-10 10:07:53
NA,"2023-10-10","10:07:54",15354.021,281.20294,2.2167178,2023-10-10 10:07:54
NA,"2023-10-10","10:07:55",15351.732,282.78415,2.2156228,2023-10-10 10:07:55
NA,"2023-10-10","10:07:56",15359.339,285.49811,2.2145349,2023-10-10 10:07:56
NA,"2023-10-10","10:07:57",15379.325,288.80237,2.2127971,2023-10-10 10:07:57
NA,"2023-10-10","10:07:58",15357.938,286.41467,2.2108884,2023-10-10 10:07:58
NA,"2023-10-10","10:07:59",15324.72,286.18835,2.2094883,2023-10-10 10:07:59
NA,"2023-10-10","10:08:00",15292.78,288.13113,2.2081045,2023-10-10 10:08:00
NA,"2023-10-10","10:08:01",15264.525,289.82141,2.2064314,2023-10-10 10:08:01
NA,"2023-10-10","10:08:02",15243.609,294.20145,2.2049714,2023-10-10 10:08:02
NA,"2023-10-10","10:08:03",15231.47,294.73474,2.2032246,2023-10-10 10:08:03
NA,"2023-10-10","10:08:04",15218.626,290.73236,2.2017373,2023-10-10 10:08:04
NA,"2023-10-10","10:08:05",15210.147,290.69669,2.2000645,2023-10-10 10:08:05
NA,"2023-10-10","10:08:06",15201.874,289.61096,2.1982263,2023-10-10 10:08:06
NA,"2023-10-10","10:08:07",15196.412,290.9487,2.1968755,2023-10-10 10:08:07
NA,"2023-10-10","10:08:08",15195.871,290.91226,2.1948059,2023-10-10 10:08:08
NA,"2023-10-10","10:08:09",15192.683,290.70599,2.1930264,2023-10-10 10:08:09
NA,"2023-10-10","10:08:10",15191.696,291.73486,2.1917278,2023-10-10 10:08:10
NA,"2023-10-10","10:08:11",15186.881,302.60599,2.1896165,2023-10-10 10:08:11
NA,"2023-10-10","10:08:12",15207.414,315.79324,2.1872527,2023-10-10 10:08:12
NA,"2023-10-10","10:08:13",15238.088,299.10342,2.1851125,2023-10-10 10:08:13
NA,"2023-10-10","10:08:14",15259.309,299.43582,2.1834683,2023-10-10 10:08:14
NA,"2023-10-10","10:08:15",15266.653,304.18985,2.1813904,2023-10-10 10:08:15
NA,"2023-10-10","10:08:16",15268.903,303.81924,2.1797595,2023-10-10 10:08:16
NA,"2023-10-10","10:08:17",15279.572,295.58255,2.1801506,2023-10-10 10:08:17
NA,"2023-10-10","10:08:18",15302.284,292.54239,2.1823772,2023-10-10 10:08:18
NA,"2023-10-10","10:08:19",15323.139,289.84161,2.1843774,2023-10-10 10:08:19
NA,"2023-10-10","10:08:20",15345.519,289.12607,2.1861848,2023-10-10 10:08:20
NA,"2023-10-10","10:08:21",15368.69,299.66217,2.1879592,2023-10-10 10:08:21
NA,"2023-10-10","10:08:22",15387.711,307.94019,2.1898433,2023-10-10 10:08:22
NA,"2023-10-10","10:08:23",15403.266,307.54568,2.191842,2023-10-10 10:08:23
NA,"2023-10-10","10:08:24",15418.87,299.89319,2.193687,2023-10-10 10:08:24
NA,"2023-10-10","10:08:25",15418.165,287.90414,2.1952383,2023-10-10 10:08:25
NA,"2023-10-10","10:08:26",15419.407,290.71805,2.1971653,2023-10-10 10:08:26
NA,"2023-10-10","10:08:27",15433.87,283.63092,2.1989949,2023-10-10 10:08:27
NA,"2023-10-10","10:08:28",15441.855,274.29813,2.2006287,2023-10-10 10:08:28
NA,"2023-10-10","10:08:29",15451.163,270.59686,2.2023245,2023-10-10 10:08:29
NA,"2023-10-10","10:08:30",15460.592,269.16177,2.2040559,2023-10-10 10:08:30
NA,"2023-10-10","10:08:31",15466.728,268.89645,2.2056467,2023-10-10 10:08:31
NA,"2023-10-10","10:08:32",15501.803,266.85318,2.2082368,2023-10-10 10:08:32
NA,"2023-10-10","10:08:33",15536.085,266.03616,2.2095901,2023-10-10 10:08:33
NA,"2023-10-10","10:08:34",15565.294,262.90872,2.210605,2023-10-10 10:08:34
NA,"2023-10-10","10:08:35",15569.876,262.96127,2.2117053,2023-10-10 10:08:35
NA,"2023-10-10","10:08:36",15559.758,262.59341,2.2135579,2023-10-10 10:08:36
NA,"2023-10-10","10:08:37",15551.648,262.51239,2.2145012,2023-10-10 10:08:37
NA,"2023-10-10","10:08:38",15539.81,263.11243,2.2151172,2023-10-10 10:08:38
NA,"2023-10-10","10:08:39",15523.021,263.31042,2.2161912,2023-10-10 10:08:39
NA,"2023-10-10","10:08:40",15520.402,262.76682,2.2172832,2023-10-10 10:08:40
NA,"2023-10-10","10:08:41",15504.267,261.20126,2.2179155,2023-10-10 10:08:41
NA,"2023-10-10","10:08:42",15490.655,263.45926,2.2193608,2023-10-10 10:08:42
NA,"2023-10-10","10:08:43",15474.979,260.96561,2.2198987,2023-10-10 10:08:43
NA,"2023-10-10","10:08:44",15445.56,261.68738,2.2203386,2023-10-10 10:08:44
NA,"2023-10-10","10:08:45",15402.328,261.63013,2.2213872,2023-10-10 10:08:45
NA,"2023-10-10","10:08:46",15371.967,260.87924,2.222125,2023-10-10 10:08:46
NA,"2023-10-10","10:08:47",15350.331,261.4415,2.223207,2023-10-10 10:08:47
NA,"2023-10-10","10:08:48",15325.033,260.29114,2.2238735,2023-10-10 10:08:48
NA,"2023-10-10","10:08:49",15291.072,259.34384,2.2246204,2023-10-10 10:08:49
NA,"2023-10-10","10:08:50",15262.568,258.42972,2.2252583,2023-10-10 10:08:50
NA,"2023-10-10","10:08:51",15240.133,259.12381,2.2262605,2023-10-10 10:08:51
NA,"2023-10-10","10:08:52",15229.665,259.44305,2.2267837,2023-10-10 10:08:52
NA,"2023-10-10","10:08:53",15217.836,259.73975,2.2276946,2023-10-10 10:08:53
NA,"2023-10-10","10:08:54",15204.615,258.72305,2.2282949,2023-10-10 10:08:54
NA,"2023-10-10","10:08:55",15190.878,260.01007,2.2291006,2023-10-10 10:08:55
NA,"2023-10-10","10:08:56",15176.823,265.44214,2.2291873,2023-10-10 10:08:56
NA,"2023-10-10","10:08:57",15142.924,271.58994,2.2291169,2023-10-10 10:08:57
NA,"2023-10-10","10:08:58",15117.195,278.32489,2.2293469,2023-10-10 10:08:58
NA,"2023-10-10","10:08:59",15106.642,284.20056,2.2296487,2023-10-10 10:08:59
NA,"2023-10-10","10:09:00",15096.381,290.19919,2.2296465,2023-10-10 10:09:00
NA,"2023-10-10","10:09:01",15084.473,295.63034,2.2297095,2023-10-10 10:09:01
NA,"2023-10-10","10:09:02",15077.871,301.83472,2.2297437,2023-10-10 10:09:02
NA,"2023-10-10","10:09:03",15067.584,307.5715,2.2296582,2023-10-10 10:09:03
NA,"2023-10-10","10:09:04",15058.774,314.05399,2.2294719,2023-10-10 10:09:04
NA,"2023-10-10","10:09:05",15043.196,320.16299,2.2295745,2023-10-10 10:09:05
NA,"2023-10-10","10:09:06",15024.091,325.52139,2.229418,2023-10-10 10:09:06
NA,"2023-10-10","10:09:07",15014.465,332.1438,2.2293328,2023-10-10 10:09:07
NA,"2023-10-10","10:09:08",15011.159,337.79224,2.2290842,2023-10-10 10:09:08
NA,"2023-10-10","10:09:09",15018.548,343.30551,2.2290508,2023-10-10 10:09:09
NA,"2023-10-10","10:09:10",15026.649,349.80322,2.2287493,2023-10-10 10:09:10
NA,"2023-10-10","10:09:11",15028.778,355.2865,2.228605,2023-10-10 10:09:11
NA,"2023-10-10","10:09:12",15026.648,361.27228,2.2285791,2023-10-10 10:09:12
NA,"2023-10-10","10:09:13",15021.496,367.90149,2.2283325,2023-10-10 10:09:13
NA,"2023-10-10","10:09:14",15007.662,374.35052,2.2281643,2023-10-10 10:09:14
NA,"2023-10-10","10:09:15",15001.315,380.42471,2.2279377,2023-10-10 10:09:15
NA,"2023-10-10","10:09:16",14994.603,385.99094,2.2274775,2023-10-10 10:09:16
NA,"2023-10-10","10:09:17",14987.674,392.51651,2.227009,2023-10-10 10:09:17
NA,"2023-10-10","10:09:18",14978.819,399.11685,2.2267776,2023-10-10 10:09:18
NA,"2023-10-10","10:09:19",14970.661,404.6127,2.2262378,2023-10-10 10:09:19
NA,"2023-10-10","10:09:20",14960.838,411.50546,2.2257246,2023-10-10 10:09:20
NA,"2023-10-10","10:09:21",14947.567,417.34064,2.2250745,2023-10-10 10:09:21
NA,"2023-10-10","10:09:22",14935.41,423.65967,2.2244636,2023-10-10 10:09:22
NA,"2023-10-10","10:09:23",14925.541,430.20624,2.2239338,2023-10-10 10:09:23
NA,"2023-10-10","10:09:24",14905.18,436.31592,2.2231062,2023-10-10 10:09:24
NA,"2023-10-10","10:09:25",14860.797,441.99777,2.2217722,2023-10-10 10:09:25
NA,"2023-10-10","10:09:26",14815.583,447.60818,2.2210894,2023-10-10 10:09:26
NA,"2023-10-10","10:09:27",14778.949,454.63309,2.2200688,2023-10-10 10:09:27
NA,"2023-10-10","10:09:28",14750.074,459.59116,2.219583,2023-10-10 10:09:28
NA,"2023-10-10","10:09:29",14730.961,467.52887,2.218686,2023-10-10 10:09:29
NA,"2023-10-10","10:09:30",14714.414,473.21677,2.2177258,2023-10-10 10:09:30
NA,"2023-10-10","10:09:31",14699.328,478.9469,2.2168667,2023-10-10 10:09:31
NA,"2023-10-10","10:09:32",14687.492,485.3024,2.2160474,2023-10-10 10:09:32
NA,"2023-10-10","10:09:33",14674.795,491.06647,2.2150564,2023-10-10 10:09:33
NA,"2023-10-10","10:09:34",14660.533,497.32584,2.2143369,2023-10-10 10:09:34
NA,"2023-10-10","10:09:35",14658.433,503.67542,2.2136123,2023-10-10 10:09:35
NA,"2023-10-10","10:09:36",14664.221,509.68219,2.2127739,2023-10-10 10:09:36
NA,"2023-10-10","10:09:37",14682.499,515.76324,2.2117368,2023-10-10 10:09:37
NA,"2023-10-10","10:09:38",14704.363,521.92755,2.2112,2023-10-10 10:09:38
NA,"2023-10-10","10:09:39",14722.009,528.47626,2.2098801,2023-10-10 10:09:39
NA,"2023-10-10","10:09:40",14730.234,534.03308,2.2087566,2023-10-10 10:09:40
NA,"2023-10-10","10:09:41",14725.874,540.92145,2.2078762,2023-10-10 10:09:41
NA,"2023-10-10","10:09:42",14724.879,547.19482,2.2068955,2023-10-10 10:09:42
NA,"2023-10-10","10:09:43",14722.977,553.98157,2.2056511,2023-10-10 10:09:43
NA,"2023-10-10","10:09:44",14717.114,560.0946,2.2042947,2023-10-10 10:09:44
NA,"2023-10-10","10:09:45",14709.648,566.21716,2.2031704,2023-10-10 10:09:45
NA,"2023-10-10","10:09:46",14698.688,572.49738,2.2015139,2023-10-10 10:09:46
NA,"2023-10-10","10:09:47",14684.673,578.7533,2.1999919,2023-10-10 10:09:47
NA,"2023-10-10","10:09:48",14663.806,585.05676,2.1984099,2023-10-10 10:09:48
NA,"2023-10-10","10:09:49",14640.285,592.03485,2.1971204,2023-10-10 10:09:49
NA,"2023-10-10","10:09:50",14617.953,598.96429,2.1958499,2023-10-10 10:09:50
NA,"2023-10-10","10:09:51",14591.276,605.75983,2.1942449,2023-10-10 10:09:51
NA,"2023-10-10","10:09:52",14560.77,612.75909,2.1927539,2023-10-10 10:09:52
NA,"2023-10-10","10:09:53",14534.977,618.66815,2.1915085,2023-10-10 10:09:53
NA,"2023-10-10","10:09:54",14507.706,625.78168,2.1903794,2023-10-10 10:09:54
NA,"2023-10-10","10:09:55",14485.686,632.80865,2.1889753,2023-10-10 10:09:55
NA,"2023-10-10","10:09:56",14468.568,639.96271,2.1873689,2023-10-10 10:09:56
NA,"2023-10-10","10:09:57",14450.961,646.62585,2.18573,2023-10-10 10:09:57
NA,"2023-10-10","10:09:58",14429.855,653.9082,2.1841099,2023-10-10 10:09:58
NA,"2023-10-10","10:09:59",14411.35,660.54614,2.1830454,2023-10-10 10:09:59
NA,"2023-10-10","10:10:00",14390.682,667.89392,2.1811062,2023-10-10 10:10:00
